drug_name,form,active_ingredient,strength,status
DICLOFENAC SODIUM AND MISOPROSTOL,"TABLET, DELAYED RELEASE;ORAL",DICLOFENAC SODIUM; MISOPROSTOL,75MG;0.2MG,Unknown
AMOXICILLIN AND CLAVULANATE POTASSIUM,FOR SUSPENSION;ORAL,AMOXICILLIN; CLAVULANATE POTASSIUM,200MG/5ML;EQ 28.5MG BASE/5ML,Unknown
AMOXICILLIN AND CLAVULANATE POTASSIUM,FOR SUSPENSION;ORAL,AMOXICILLIN; CLAVULANATE POTASSIUM,400MG/5ML;EQ 57MG BASE/5ML,Unknown
AMOXICILLIN AND CLAVULANATE POTASSIUM,FOR SUSPENSION;ORAL,AMOXICILLIN; CLAVULANATE POTASSIUM,600MG/5ML;EQ 42.9MG BASE/5ML,Unknown
GLYDO,JELLY;TOPICAL,LIDOCAINE HYDROCHLORIDE,2%,Unknown
LEVONORGESTREL AND ETHINYL ESTRADIOL,TABLET;ORAL-28,ETHINYL ESTRADIOL; LEVONORGESTREL,0.03MG;0.15MG,Unknown
CARBAMAZEPINE,"CAPSULE, EXTENDED RELEASE;ORAL",CARBAMAZEPINE,100MG,Unknown
CARBAMAZEPINE,"CAPSULE, EXTENDED RELEASE;ORAL",CARBAMAZEPINE,200MG,Unknown
CARBAMAZEPINE,"CAPSULE, EXTENDED RELEASE;ORAL",CARBAMAZEPINE,300MG,Unknown
ABACAVIR SULFATE,SOLUTION;ORAL,ABACAVIR SULFATE,EQ 20MG BASE/ML,Unknown
LEVONORGESTREL AND ETHINYL ESTRADIOL,TABLET;ORAL-28,ETHINYL ESTRADIOL; LEVONORGESTREL,0.02MG;0.1MG,Unknown
QUETIAPINE FUMARATE,TABLET;ORAL,QUETIAPINE FUMARATE,EQ 25MG BASE,Unknown
QUETIAPINE FUMARATE,TABLET;ORAL,QUETIAPINE FUMARATE,EQ 50MG BASE,Unknown
QUETIAPINE FUMARATE,TABLET;ORAL,QUETIAPINE FUMARATE,EQ 100MG BASE,Unknown
QUETIAPINE FUMARATE,TABLET;ORAL,QUETIAPINE FUMARATE,EQ 200MG BASE,Unknown
QUETIAPINE FUMARATE,TABLET;ORAL,QUETIAPINE FUMARATE,EQ 300MG BASE,Unknown
QUETIAPINE FUMARATE,TABLET;ORAL,QUETIAPINE FUMARATE,EQ 400MG BASE,Unknown
MILPROSA,SYSTEM;VAGINAL,PROGESTERONE,1.78GM,Unknown
ESMOLOL HYDROCHLORIDE,INJECTABLE;INJECTION,ESMOLOL HYDROCHLORIDE,10MG/ML,Unknown
DONEPEZIL HYDROCHLORIDE,TABLET;ORAL,DONEPEZIL HYDROCHLORIDE,5MG,Unknown
DONEPEZIL HYDROCHLORIDE,TABLET;ORAL,DONEPEZIL HYDROCHLORIDE,10MG,Unknown
SILDENAFIL CITRATE,TABLET;ORAL,SILDENAFIL CITRATE,EQ 20MG BASE,Unknown
LAMIVUDINE; ZIDOVUDINE,TABLET; ORAL,LAMIVUDINE; ZIDOVUDINE,30MG; 60MG,Unknown
VIRAMUNE XR,"TABLET, EXTENDED RELEASE;ORAL",NEVIRAPINE,400MG,Unknown
VIRAMUNE XR,"TABLET, EXTENDED RELEASE;ORAL",NEVIRAPINE,100MG,Unknown
ZYCLARA,CREAM; TOPICAL,IMIQUIMOD,3.75%,Unknown
KETOROLAC TROMETHAMINE,INJECTABLE;INJECTION,KETOROLAC TROMETHAMINE,15MG/ML,Unknown
KETOROLAC TROMETHAMINE,INJECTABLE;INJECTION,KETOROLAC TROMETHAMINE,30MG/ML,Unknown
LEVETIRACETAM,SOLUTION;ORAL,LEVETIRACETAM,100MG/ML,Unknown
TOPOTECAN HYDROCHLORIDE,INJECTABLE;INJECTION,TOPOTECAN HYDROCHLORIDE,EQ 4MG BASE/VIAL,Unknown
LAMOTRIGINE,"TABLET, CHEWABLE;ORAL",LAMOTRIGINE,5MG,Unknown
LAMOTRIGINE,"TABLET, CHEWABLE;ORAL",LAMOTRIGINE,25MG,Unknown
LOSARTAN POTASSIUM,TABLET;ORAL,LOSARTAN POTASSIUM,25MG,Unknown
LOSARTAN POTASSIUM,TABLET;ORAL,LOSARTAN POTASSIUM,50MG,Unknown
LOSARTAN POTASSIUM,TABLET;ORAL,LOSARTAN POTASSIUM,100MG,Unknown
SILDENAFIL CITRATE,TABLET;ORAL,SILDENAFIL CITRATE,EQ 25MG BASE,Unknown
SILDENAFIL CITRATE,TABLET;ORAL,SILDENAFIL CITRATE,EQ 50MG BASE,Unknown
SILDENAFIL CITRATE,TABLET;ORAL,SILDENAFIL CITRATE,EQ 100MG BASE,Unknown
TINIDAZOLE,TABLET;ORAL,TINIDAZOLE,250MG,Unknown
TINIDAZOLE,TABLET;ORAL,TINIDAZOLE,500MG,Unknown
OXYMORPHONE HYDROCHLORIDE,TABLET;ORAL,OXYMORPHONE HYDROCHLORIDE,5MG,Unknown
OXYMORPHONE HYDROCHLORIDE,TABLET;ORAL,OXYMORPHONE HYDROCHLORIDE,10MG,Unknown
REPAGLINIDE,TABLET;ORAL,REPAGLINIDE,0.5MG,Unknown
REPAGLINIDE,TABLET;ORAL,REPAGLINIDE,1MG,Unknown
REPAGLINIDE,TABLET;ORAL,REPAGLINIDE,2MG,Unknown
QUETIAPINE FUMARATE,TABLET;ORAL,QUETIAPINE FUMARATE,EQ 25MG BASE,Unknown
QUETIAPINE FUMARATE,TABLET;ORAL,QUETIAPINE FUMARATE,EQ 50MG BASE,Unknown
QUETIAPINE FUMARATE,TABLET;ORAL,QUETIAPINE FUMARATE,EQ 100MG BASE,Unknown
QUETIAPINE FUMARATE,TABLET;ORAL,QUETIAPINE FUMARATE,EQ 200MG BASE,Unknown
QUETIAPINE FUMARATE,TABLET;ORAL,QUETIAPINE FUMARATE,EQ 300MG BASE,Unknown
QUETIAPINE FUMARATE,TABLET;ORAL,QUETIAPINE FUMARATE,EQ 400MG BASE,Unknown
TOPOTECAN HYDROCHLORIDE,INJECTABLE;INJECTION,TOPOTECAN HYDROCHLORIDE,EQ 4MG BASE/VIAL,Unknown
TELMISARTAN AND HYDROCHLOROTHIAZIDE,TABLET;ORAL,HYDROCHLOROTHIAZIDE; TELMISARTAN,12.5MG;40MG,Unknown
TELMISARTAN AND HYDROCHLOROTHIAZIDE,TABLET;ORAL,HYDROCHLOROTHIAZIDE; TELMISARTAN,12.5MG;80MG,Unknown
TELMISARTAN AND HYDROCHLOROTHIAZIDE,TABLET;ORAL,HYDROCHLOROTHIAZIDE; TELMISARTAN,25MG;80MG,Unknown
OXCARBAZEPINE,SUSPENSION;ORAL,OXCARBAZEPINE,300MG/5ML,Unknown
OXYCODONE HYDROCHLORIDE,SOLUTION;ORAL,OXYCODONE HYDROCHLORIDE,5MG/5ML,Unknown
DOCETAXEL,INJECTABLE;INJECTION,DOCETAXEL,20MG/0.5ML (40MG/ML),Unknown
DOCETAXEL,INJECTABLE;INJECTION,DOCETAXEL,80MG/2ML (40MG/ML),Unknown
DOCETAXEL,INJECTABLE;INJECTION,DOCETAXEL,20MG/ML (20MG/ML),Unknown
DOCETAXEL,INJECTABLE;INJECTION,DOCETAXEL,80MG/4ML (20MG/ML),Unknown
DOCETAXEL,INJECTABLE;INJECTION,DOCETAXEL,160MG/8ML (20MG/ML),Unknown
BENZONATATE,CAPSULE;ORAL,BENZONATATE,150MG,Unknown
BROMFENAC SODIUM,SOLUTION/DROPS;OPHTHALMIC,BROMFENAC SODIUM,EQ 0.09% ACID,Unknown
DIETHYLPROPION HYDROCHLORIDE,TABLET;ORAL,DIETHYLPROPION HYDROCHLORIDE,25MG,Unknown
DEXMETHYLPHENIDATE HYDROCHLORIDE,TABLET;ORAL,DEXMETHYLPHENIDATE HYDROCHLORIDE,2.5MG,Unknown
DEXMETHYLPHENIDATE HYDROCHLORIDE,TABLET;ORAL,DEXMETHYLPHENIDATE HYDROCHLORIDE,5MG,Unknown
DEXMETHYLPHENIDATE HYDROCHLORIDE,TABLET;ORAL,DEXMETHYLPHENIDATE HYDROCHLORIDE,10MG,Unknown
VANCOMYCIN HYDROCHLORIDE,INJECTABLE;INJECTION,VANCOMYCIN HYDROCHLORIDE,EQ 5GM BASE/VIAL,Unknown
VANCOMYCIN HYDROCHLORIDE,INJECTABLE;INJECTION,VANCOMYCIN HYDROCHLORIDE,EQ 10GM BASE/VIAL,Unknown
VANCOMYCIN HYDROCHLORIDE,INJECTABLE;INJECTION,VANCOMYCIN HYDROCHLORIDE,EQ 500MG BASE/VIAL,Unknown
VANCOMYCIN HYDROCHLORIDE,INJECTABLE;INJECTION,VANCOMYCIN HYDROCHLORIDE,EQ 1GM BASE/VIAL,Unknown
DEXAMETHASONE,TABLET;ORAL,DEXAMETHASONE,1.5MG,Unknown
VENLAFAXINE HYDROCHLORIDE,"CAPSULE, EXTENDED RELEASE;ORAL",VENLAFAXINE HYDROCHLORIDE,EQ 37.5MG BASE,Unknown
VENLAFAXINE HYDROCHLORIDE,"CAPSULE, EXTENDED RELEASE;ORAL",VENLAFAXINE HYDROCHLORIDE,EQ 75MG BASE,Unknown
VENLAFAXINE HYDROCHLORIDE,"CAPSULE, EXTENDED RELEASE;ORAL",VENLAFAXINE HYDROCHLORIDE,EQ 150MG BASE,Unknown
NIACIN,"TABLET, EXTENDED RELEASE;ORAL",NIACIN,750MG,Unknown
SUNITINIB MALATE,CAPSULE;ORAL,SUNITINIB MALATE,EQ 12.5MG BASE,Unknown
SUNITINIB MALATE,CAPSULE;ORAL,SUNITINIB MALATE,EQ 25MG BASE,Unknown
SUNITINIB MALATE,CAPSULE;ORAL,SUNITINIB MALATE,EQ 37.5MG BASE,Unknown
SUNITINIB MALATE,CAPSULE;ORAL,SUNITINIB MALATE,EQ 50MG BASE,Unknown
CIDOFOVIR,INJECTABLE;INJECTION,CIDOFOVIR,EQ 75MG BASE/ML,Unknown
GADAVIST,SOLUTION;INTRAVENOUS,GADOBUTROL,4.5354GM/7.5ML (604.72MG/ML),Unknown
GADAVIST,SOLUTION;INTRAVENOUS,GADOBUTROL,6.0472GM/10ML (604.72MG/ML),Unknown
GADAVIST,SOLUTION;INTRAVENOUS,GADOBUTROL,9.0708GM/15ML (604.72MG/ML),Unknown
GADAVIST,SOLUTION;INTRAVENOUS,GADOBUTROL,18.1416GM/30ML (604.72MG/ML),Unknown
GADAVIST,SOLUTION;INTRAVENOUS,GADOBUTROL,39.3068GM/65ML (604.72MG/ML),Unknown
GADAVIST,SOLUTION;INTRAVENOUS,GADOBUTROL,1.20944GM/2ML (604.72MG/ML),Unknown
OXYCODONE AND ACETAMINOPHEN,TABLET;ORAL,ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE,325MG;5MG,Unknown
OXYCODONE AND ACETAMINOPHEN,TABLET;ORAL,ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE,325MG;7.5MG,Unknown
OXYCODONE AND ACETAMINOPHEN,TABLET;ORAL,ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE,325MG;10MG,Unknown
TRADJENTA,TABLET;ORAL,LINAGLIPTIN,5MG,Unknown
JENTADUETO,TABLET;ORAL,LINAGLIPTIN; METFORMIN HYDROCHLORIDE,2.5MG;500MG,Unknown
JENTADUETO,TABLET;ORAL,LINAGLIPTIN; METFORMIN HYDROCHLORIDE,2.5MG;850MG,Unknown
JENTADUETO,TABLET;ORAL,LINAGLIPTIN; METFORMIN HYDROCHLORIDE,2.5MG;1GM,Unknown
TROSPIUM CHLORIDE,"CAPSULE, EXTENDED RELEASE;ORAL",TROSPIUM CHLORIDE,60MG,Unknown
GILOTRIF,TABLET;ORAL,AFATINIB DIMALEATE,EQ 20MG BASE,Unknown
GILOTRIF,TABLET;ORAL,AFATINIB DIMALEATE,EQ 30MG BASE,Unknown
GILOTRIF,TABLET;ORAL,AFATINIB DIMALEATE,EQ 40MG BASE,Unknown
LEVETIRACETAM,TABLET;ORAL,LEVETIRACETAM,250MG,Unknown
LEVETIRACETAM,TABLET;ORAL,LEVETIRACETAM,500MG,Unknown
LEVETIRACETAM,TABLET;ORAL,LEVETIRACETAM,750MG,Unknown
LEVETIRACETAM,TABLET;ORAL,LEVETIRACETAM,1GM,Unknown
MONTELUKAST SODIUM,TABLET;ORAL,MONTELUKAST SODIUM,EQ 10MG BASE,Unknown
FEXOFENADINE HYDROCHLORIDE,SUSPENSION;ORAL,FEXOFENADINE HYDROCHLORIDE,30MG/5ML,Unknown
BUPROPION HYDROCHLORIDE,"TABLET, EXTENDED RELEASE;ORAL",BUPROPION HYDROCHLORIDE,100MG,Unknown
BUPROPION HYDROCHLORIDE,"TABLET, EXTENDED RELEASE;ORAL",BUPROPION HYDROCHLORIDE,150MG,Unknown
BUPROPION HYDROCHLORIDE,"TABLET, EXTENDED RELEASE;ORAL",BUPROPION HYDROCHLORIDE,200MG,Unknown
FAMCICLOVIR,TABLET;ORAL,FAMCICLOVIR,125MG,Unknown
FAMCICLOVIR,TABLET;ORAL,FAMCICLOVIR,250MG,Unknown
FAMCICLOVIR,TABLET;ORAL,FAMCICLOVIR,500MG,Unknown
DONEPEZIL HYDROCHLORIDE,TABLET;ORAL,DONEPEZIL HYDROCHLORIDE,5MG,Unknown
DONEPEZIL HYDROCHLORIDE,TABLET;ORAL,DONEPEZIL HYDROCHLORIDE,10MG,Unknown
FLUOXETINE HYDROCHLORIDE,CAPSULE;ORAL,FLUOXETINE HYDROCHLORIDE,EQ 10MG BASE,Unknown
FLUOXETINE HYDROCHLORIDE,CAPSULE;ORAL,FLUOXETINE HYDROCHLORIDE,EQ 20MG BASE,Unknown
FLUOXETINE HYDROCHLORIDE,CAPSULE;ORAL,FLUOXETINE HYDROCHLORIDE,EQ 40MG BASE,Unknown
COLESEVELAM HYDROCHLORIDE,TABLET;ORAL,COLESEVELAM HYDROCHLORIDE,625MG,Unknown
NITROFURANTOIN,SUSPENSION;ORAL,NITROFURANTOIN,25MG/5ML,Unknown
QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE,TABLET;ORAL,HYDROCHLOROTHIAZIDE; QUINAPRIL HYDROCHLORIDE,12.5MG;EQ 10MG BASE,Unknown
QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE,TABLET;ORAL,HYDROCHLOROTHIAZIDE; QUINAPRIL HYDROCHLORIDE,12.5MG;EQ 20MG BASE,Unknown
QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE,TABLET;ORAL,HYDROCHLOROTHIAZIDE; QUINAPRIL HYDROCHLORIDE,25MG;EQ 20MG BASE,Unknown
OMEPRAZOLE AND SODIUM BICARBONATE,CAPSULE;ORAL,OMEPRAZOLE; SODIUM BICARBONATE,20MG;1.1GM,Unknown
COLISTIMETHATE SODIUM,INJECTABLE;INJECTION,COLISTIMETHATE SODIUM,EQ 150MG BASE/VIAL,Unknown
BANZEL,SUSPENSION;ORAL,RUFINAMIDE,40MG/ML,Unknown
HEPARIN SODIUM,INJECTABLE;INJECTION,HEPARIN SODIUM,"1,000 UNITS/ML",Unknown
HEPARIN SODIUM,INJECTABLE;INJECTION,HEPARIN SODIUM,"5,000 UNITS/ML",Unknown
HEPARIN SODIUM,INJECTABLE;INJECTION,HEPARIN SODIUM,"10,000 UNITS/ML",Unknown
HEPARIN SODIUM PRESERVATIVE FREE,INJECTABLE;INJECTION,HEPARIN SODIUM,"1,000 UNITS/ML",Unknown
CHILDREN'S ALLEGRA ALLERGY,SUSPENSION;ORAL,FEXOFENADINE HYDROCHLORIDE,30MG/5ML,Unknown
CHILDREN'S ALLEGRA HIVES,SUSPENSION;ORAL,FEXOFENADINE HYDROCHLORIDE,30MG/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,Unknown
LAMOTRIGINE,"TABLET, EXTENDED RELEASE;ORAL",LAMOTRIGINE,25MG,Unknown
LAMOTRIGINE,"TABLET, EXTENDED RELEASE;ORAL",LAMOTRIGINE,50MG,Unknown
LAMOTRIGINE,"TABLET, EXTENDED RELEASE;ORAL",LAMOTRIGINE,100MG,Unknown
LAMOTRIGINE,"TABLET, EXTENDED RELEASE;ORAL",LAMOTRIGINE,200MG,Unknown
LAMOTRIGINE,"TABLET, EXTENDED RELEASE;ORAL",LAMOTRIGINE,250MG,Unknown
LAMOTRIGINE,"TABLET, EXTENDED RELEASE;ORAL",LAMOTRIGINE,300MG,Unknown
MELPHALAN HYDROCHLORIDE,INJECTABLE;INJECTION,MELPHALAN HYDROCHLORIDE,EQ 50MG BASE/VIAL,Unknown
AMLODIPINE BESYLATE,TABLET;ORAL,AMLODIPINE BESYLATE,EQ 5MG BASE,Unknown
AMLODIPINE BESYLATE,TABLET;ORAL,AMLODIPINE BESYLATE,EQ 10MG BASE,Unknown
GUANFACINE HYDROCHLORIDE,"TABLET, EXTENDED RELEASE;ORAL",GUANFACINE HYDROCHLORIDE,EQ 1MG BASE,Unknown
GUANFACINE HYDROCHLORIDE,"TABLET, EXTENDED RELEASE;ORAL",GUANFACINE HYDROCHLORIDE,EQ 2MG BASE,Unknown
GUANFACINE HYDROCHLORIDE,"TABLET, EXTENDED RELEASE;ORAL",GUANFACINE HYDROCHLORIDE,EQ 3MG BASE,Unknown
GUANFACINE HYDROCHLORIDE,"TABLET, EXTENDED RELEASE;ORAL",GUANFACINE HYDROCHLORIDE,EQ 4MG BASE,Unknown
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE;ORAL",TRAMADOL HYDROCHLORIDE,100MG,Unknown
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE;ORAL",TRAMADOL HYDROCHLORIDE,200MG,Unknown
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE;ORAL",TRAMADOL HYDROCHLORIDE,300MG,Unknown
CLOBETASOL PROPIONATE,"AEROSOL, FOAM;TOPICAL",CLOBETASOL PROPIONATE,0.05%,Unknown
AMPICILLIN SODIUM,INJECTABLE;INJECTION,AMPICILLIN SODIUM,EQ 10GM BASE/VIAL,Unknown
AMPICILLIN AND SULBACTAM,INJECTABLE;INJECTION,AMPICILLIN SODIUM; SULBACTAM SODIUM,EQ 1GM BASE/VIAL;EQ 500MG BASE/VIAL,Unknown
AMPICILLIN AND SULBACTAM,INJECTABLE;INJECTION,AMPICILLIN SODIUM; SULBACTAM SODIUM,EQ 2GM BASE/VIAL;EQ 1GM BASE/VIAL,Unknown
TRIAMTERENE AND HYDROCHLOROTHIAZIDE,CAPSULE;ORAL,HYDROCHLOROTHIAZIDE; TRIAMTERENE,25MG;37.5MG,Unknown
GUANFACINE HYDROCHLORIDE,"TABLET, EXTENDED RELEASE;ORAL",GUANFACINE HYDROCHLORIDE,EQ 1MG BASE,Unknown
GUANFACINE HYDROCHLORIDE,"TABLET, EXTENDED RELEASE;ORAL",GUANFACINE HYDROCHLORIDE,EQ 2MG BASE,Unknown
GUANFACINE HYDROCHLORIDE,"TABLET, EXTENDED RELEASE;ORAL",GUANFACINE HYDROCHLORIDE,EQ 3MG BASE,Unknown
GUANFACINE HYDROCHLORIDE,"TABLET, EXTENDED RELEASE;ORAL",GUANFACINE HYDROCHLORIDE,EQ 4MG BASE,Unknown
TOBRAMYCIN,SOLUTION;INHALATION,TOBRAMYCIN,300MG/5ML,Unknown
NITHIODOTE,"SOLUTION, SOLUTION;INTRAVENOUS, INTRAVENOUS",SODIUM NITRITE; SODIUM THIOSULFATE,"300MG/10ML(30MG/ML),N/A;N/A,12.5GM/50ML(250MG/ML)",Unknown
ACYCLOVIR,CAPSULE;ORAL,ACYCLOVIR,200MG,Unknown
FALLBACK SOLO,TABLET;ORAL,LEVONORGESTREL,1.5MG,Unknown
OXYCODONE AND ACETAMINOPHEN,TABLET;ORAL,ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE,325MG;2.5MG,Unknown
OXYCODONE AND ACETAMINOPHEN,TABLET;ORAL,ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE,325MG;5MG,Unknown
OXYCODONE AND ACETAMINOPHEN,TABLET;ORAL,ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE,325MG;7.5MG,Unknown
OXYCODONE AND ACETAMINOPHEN,TABLET;ORAL,ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE,325MG;10MG,Unknown
OXYCODONE AND ACETAMINOPHEN,SOLUTION;ORAL,ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE,325MG/5ML;5MG/5ML,Unknown
CITALOPRAM HYDROBROMIDE,SOLUTION;ORAL,CITALOPRAM HYDROBROMIDE,EQ 10MG BASE/5ML,Unknown
MECLIZINE HYDROCHLORIDE,TABLET;ORAL,MECLIZINE HYDROCHLORIDE,12.5MG,Unknown
MECLIZINE HYDROCHLORIDE,TABLET;ORAL,MECLIZINE HYDROCHLORIDE,25MG,Unknown
MECLIZINE HYDROCHLORIDE,TABLET;ORAL,MECLIZINE HYDROCHLORIDE,50MG,Unknown
LENALIDOMIDE,CAPSULE;ORAL,LENALIDOMIDE,5MG,Unknown
LENALIDOMIDE,CAPSULE;ORAL,LENALIDOMIDE,10MG,Unknown
LENALIDOMIDE,CAPSULE;ORAL,LENALIDOMIDE,15MG,Unknown
LENALIDOMIDE,CAPSULE;ORAL,LENALIDOMIDE,25MG,Unknown
DRONABINOL,CAPSULE;ORAL,DRONABINOL,2.5MG,Unknown
DRONABINOL,CAPSULE;ORAL,DRONABINOL,5MG,Unknown
DRONABINOL,CAPSULE;ORAL,DRONABINOL,10MG,Unknown
LEVETIRACETAM,"TABLET, EXTENDED RELEASE;ORAL",LEVETIRACETAM,500MG,Unknown
LEVETIRACETAM,"TABLET, EXTENDED RELEASE;ORAL",LEVETIRACETAM,750MG,Unknown
METHYLPHENIDATE HYDROCHLORIDE,SOLUTION;ORAL,METHYLPHENIDATE HYDROCHLORIDE,5MG/5ML,Unknown
METHYLPHENIDATE HYDROCHLORIDE,SOLUTION;ORAL,METHYLPHENIDATE HYDROCHLORIDE,10MG/5ML,Unknown
MINOCYCLINE HYDROCHLORIDE,"TABLET, EXTENDED RELEASE;ORAL",MINOCYCLINE HYDROCHLORIDE,EQ 65MG BASE,Unknown
MINOCYCLINE HYDROCHLORIDE,"TABLET, EXTENDED RELEASE;ORAL",MINOCYCLINE HYDROCHLORIDE,EQ 115MG BASE,Unknown
NORETHINDRONE,TABLET;ORAL-28,NORETHINDRONE,0.35MG,Unknown
LEVOFLOXACIN,TABLET;ORAL,LEVOFLOXACIN,250MG,Unknown
LEVOFLOXACIN,TABLET;ORAL,LEVOFLOXACIN,500MG,Unknown
LEVOFLOXACIN,TABLET;ORAL,LEVOFLOXACIN,750MG,Unknown
TOLTERODINE TARTRATE,"CAPSULE, EXTENDED RELEASE;ORAL",TOLTERODINE TARTRATE,2MG,Unknown
TOLTERODINE TARTRATE,"CAPSULE, EXTENDED RELEASE;ORAL",TOLTERODINE TARTRATE,4MG,Unknown
ACYCLOVIR,OINTMENT;TOPICAL,ACYCLOVIR,5%,Unknown
CABERGOLINE,TABLET;ORAL,CABERGOLINE,0.5MG,Unknown
QUETIAPINE FUMARATE,TABLET;ORAL,QUETIAPINE FUMARATE,EQ 25MG BASE,Unknown
QUETIAPINE FUMARATE,TABLET;ORAL,QUETIAPINE FUMARATE,EQ 50MG BASE,Unknown
QUETIAPINE FUMARATE,TABLET;ORAL,QUETIAPINE FUMARATE,EQ 100MG BASE,Unknown
QUETIAPINE FUMARATE,TABLET;ORAL,QUETIAPINE FUMARATE,EQ 150MG BASE,Unknown
QUETIAPINE FUMARATE,TABLET;ORAL,QUETIAPINE FUMARATE,EQ 200MG BASE,Unknown
QUETIAPINE FUMARATE,TABLET;ORAL,QUETIAPINE FUMARATE,EQ 300MG BASE,Unknown
QUETIAPINE FUMARATE,TABLET;ORAL,QUETIAPINE FUMARATE,EQ 400MG BASE,Unknown
IRBESARTAN AND HYDROCHLOROTHIAZIDE,TABLET;ORAL,HYDROCHLOROTHIAZIDE; IRBESARTAN,12.5MG;150MG,Unknown
IRBESARTAN AND HYDROCHLOROTHIAZIDE,TABLET;ORAL,HYDROCHLOROTHIAZIDE; IRBESARTAN,12.5MG;300MG,Unknown
IRBESARTAN HYDROCHLOROTHIAZIDE,TABLET; ORAL,HYDROCHLOROTHIAZIDE; IRBESARTAN,25MG;300MG,Unknown
VALACYCLOVIR HYDROCHLORIDE,TABLET;ORAL,VALACYCLOVIR HYDROCHLORIDE,EQ 500MG BASE,Unknown
VALACYCLOVIR HYDROCHLORIDE,TABLET;ORAL,VALACYCLOVIR HYDROCHLORIDE,EQ 1GM BASE,Unknown
HYDROXYZINE PAMOATE,CAPSULE;ORAL,HYDROXYZINE PAMOATE,EQ 25MG HYDROCHLORIDE,Unknown
HYDROXYZINE PAMOATE,CAPSULE;ORAL,HYDROXYZINE PAMOATE,EQ 50MG HYDROCHLORIDE,Unknown
MONTELUKAST SODIUM,"TABLET, CHEWABLE;ORAL",MONTELUKAST SODIUM,EQ 4MG BASE,Unknown
MONTELUKAST SODIUM,"TABLET, CHEWABLE;ORAL",MONTELUKAST SODIUM,EQ 5MG BASE,Unknown
ZOLPIDEM TARTRATE,TABLET;SUBLINGUAL,ZOLPIDEM TARTRATE,5MG,Unknown
ZOLPIDEM TARTRATE,TABLET;SUBLINGUAL,ZOLPIDEM TARTRATE,10MG,Unknown
PIRMELLA 7/7/7,TABLET;ORAL-28,ETHINYL ESTRADIOL; NORETHINDRONE,"0.035MG,0.035MG,0.035MG;0.5MG,0.75MG,1MG",Unknown
MAFENIDE ACETATE,FOR SOLUTION;TOPICAL,MAFENIDE ACETATE,5%,Unknown
PIRMELLA 1/35,TABLET;ORAL-28,ETHINYL ESTRADIOL; NORETHINDRONE,0.035MG;1MG,Unknown
SEVELAMER CARBONATE,FOR SUSPENSION;ORAL,SEVELAMER CARBONATE,800MG/PACKET,Unknown
SEVELAMER CARBONATE,FOR SUSPENSION;ORAL,SEVELAMER CARBONATE,2.4GM/PACKET,Unknown
ARMODAFINIL,TABLET;ORAL,ARMODAFINIL,50MG,Unknown
ARMODAFINIL,TABLET;ORAL,ARMODAFINIL,150MG,Unknown
ARMODAFINIL,TABLET;ORAL,ARMODAFINIL,250MG,Unknown
MONTELUKAST SODIUM,TABLET;ORAL,MONTELUKAST SODIUM,EQ 10MG BASE,Unknown
MORPHINE SULFATE,SOLUTION;ORAL,MORPHINE SULFATE,100MG/5ML,Unknown
DOXERCALCIFEROL,CAPSULE;ORAL,DOXERCALCIFEROL,0.5MCG,Unknown
DOXERCALCIFEROL,CAPSULE;ORAL,DOXERCALCIFEROL,1MCG,Unknown
DOXERCALCIFEROL,CAPSULE;ORAL,DOXERCALCIFEROL,2.5MCG,Unknown
ARIPIPRAZOLE,TABLET;ORAL,ARIPIPRAZOLE,2MG,Unknown
ARIPIPRAZOLE,TABLET;ORAL,ARIPIPRAZOLE,5MG,Unknown
ARIPIPRAZOLE,TABLET;ORAL,ARIPIPRAZOLE,10MG,Unknown
ARIPIPRAZOLE,TABLET;ORAL,ARIPIPRAZOLE,15MG,Unknown
ARIPIPRAZOLE,TABLET;ORAL,ARIPIPRAZOLE,20MG,Unknown
ARIPIPRAZOLE,TABLET;ORAL,ARIPIPRAZOLE,30MG,Unknown
MONTELUKAST SODIUM,TABLET;ORAL,MONTELUKAST SODIUM,EQ 10MG BASE,Unknown
IRBESARTAN AND HYDROCHLOROTHIAZIDE,TABLET;ORAL,HYDROCHLOROTHIAZIDE; IRBESARTAN,12.5MG;150MG,Unknown
IRBESARTAN AND HYDROCHLOROTHIAZIDE,TABLET;ORAL,HYDROCHLOROTHIAZIDE; IRBESARTAN,12.5MG;300MG,Unknown
